price,rooms,bathroom,lift,terrace,square_meters,square_meters_price,real_state_apartment,real_state_attic,real_state_study,neighborhood_Ciutat Vella,neighborhood_Gràcia,neighborhood_Horta- Guinardo,neighborhood_Les Corts,neighborhood_Nou Barris,neighborhood_Sant Andreu,neighborhood_Sant Martí,neighborhood_Sants-Montjuïc,neighborhood_Sarria-Sant Gervasi
3300,2,2,1,1,180.0,18.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0
775,2,2,1,0,50.0,15.5,0,0,0,0,0,0,0,0,0,0,0,0
1300,4,1,1,0,90.0,14.444444444444445,0,0,0,0,0,0,1,0,0,0,0,0
1006,2,1,0,0,73.0,13.780821917808218,0,0,0,0,0,0,0,0,0,1,0,0
2400,3,3,1,0,153.0,15.68627450980392,0,0,0,0,0,0,0,0,0,0,0,0
813,3,1,1,0,54.0,15.055555555555555,0,0,0,0,0,0,0,0,0,0,1,0
950,1,1,1,0,54.0,17.59259259259259,0,0,0,0,0,0,0,0,0,0,0,0
1140,3,2,1,1,84.0,13.571428571428571,0,1,0,0,0,0,0,0,0,0,1,0
850,3,1,0,0,78.0,10.897435897435898,0,0,0,0,0,0,0,0,1,0,0,0
650,1,1,1,0,20.0,32.5,0,0,1,0,0,0,0,0,0,0,0,1
700,2,1,0,0,41.0,17.073170731707318,0,0,0,0,0,0,0,0,0,1,0,0
1950,2,2,1,0,100.0,19.5,0,0,0,0,0,0,0,0,0,0,0,0
1520,4,2,1,0,150.0,10.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0
775,2,1,1,0,70.0,11.071428571428571,0,0,0,0,0,0,0,1,0,0,0,0
1300,2,1,1,1,111.0,11.711711711711713,0,0,0,0,0,0,1,0,0,0,0,0
1100,1,1,1,1,70.0,15.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0
835,1,1,1,1,35.0,23.857142857142858,0,1,0,0,0,0,0,0,0,0,0,1
850,3,1,1,0,63.0,13.492063492063492,0,0,0,0,0,0,0,0,1,0,0,0
1250,2,2,1,0,74.0,16.89189189189189,0,0,0,0,0,0,1,0,0,0,0,0
990,2,1,1,0,69.0,14.347826086956522,0,0,0,0,0,0,0,0,0,0,0,0
2400,4,3,1,0,153.0,15.68627450980392,0,0,0,0,0,0,0,0,0,0,0,1
1300,2,1,1,1,75.0,17.333333333333332,0,0,0,0,1,0,0,0,0,0,0,0
875,3,2,1,0,65.0,13.461538461538462,0,0,0,0,0,0,0,0,0,0,0,0
850,1,1,0,0,60.0,14.166666666666666,0,0,0,1,0,0,0,0,0,0,0,0
850,2,1,1,0,55.0,15.454545454545457,0,0,0,0,0,0,1,0,0,0,0,0
1100,4,1,1,0,90.0,12.22222222222222,0,0,0,0,0,0,1,0,0,0,0,0
1100,2,1,1,0,65.0,16.923076923076923,0,0,0,0,0,0,0,0,0,0,0,1
1900,5,2,1,0,141.0,13.47517730496454,0,0,0,0,0,0,0,0,0,0,0,0
990,3,1,1,0,90.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0
695,1,1,0,0,31.0,22.41935483870968,1,0,0,0,1,0,0,0,0,0,0,0
900,3,2,0,0,59.0,15.254237288135592,0,0,0,0,0,0,0,0,0,1,0,0
1050,1,1,1,0,65.0,16.153846153846153,0,0,0,0,1,0,0,0,0,0,0,0
775,3,1,1,0,50.0,15.5,0,0,0,0,0,0,0,0,0,0,0,0
736,1,1,1,0,46.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0
695,3,1,0,0,59.0,11.779661016949152,0,0,0,0,0,0,0,0,0,1,0,0
825,3,1,0,0,63.0,13.095238095238097,0,0,0,0,0,1,0,0,0,0,0,0
975,4,2,1,0,68.0,14.338235294117649,0,0,0,0,1,0,0,0,0,0,0,0
1190,4,2,1,0,95.0,12.526315789473683,0,0,0,0,0,0,0,0,0,0,0,0
695,1,1,0,0,40.0,17.375,1,0,0,0,0,0,0,0,0,0,1,0
895,3,1,0,0,64.0,13.984375,0,0,0,0,1,0,0,0,0,0,0,0
1200,4,2,1,0,76.0,15.789473684210526,0,0,0,0,0,0,0,0,0,0,0,0
895,1,1,1,0,61.0,14.672131147540984,0,0,0,0,0,0,0,0,0,0,0,0
1180,2,1,1,0,63.0,18.73015873015873,0,0,0,0,0,0,0,0,0,0,0,1
1600,3,2,1,1,93.0,17.204301075268816,0,0,0,0,0,0,0,0,0,0,0,1
650,1,1,0,0,34.0,19.11764705882353,0,0,0,1,0,0,0,0,0,0,0,0
1230,2,1,1,0,63.0,19.52380952380953,0,0,0,0,0,0,0,0,0,0,0,1
1230,2,1,1,0,63.0,19.52380952380953,0,0,0,0,0,0,0,0,0,0,0,1
1000,1,1,1,0,57.0,17.54385964912281,0,0,0,0,0,0,0,0,0,0,0,1
1050,1,1,1,0,53.0,19.81132075471698,0,0,0,0,0,0,0,0,0,0,0,1
1030,2,1,1,0,64.0,16.09375,0,0,0,0,0,0,0,0,0,0,0,1
1150,1,1,1,0,49.0,23.46938775510204,0,0,0,0,0,0,0,0,0,0,0,0
1130,2,1,1,0,61.0,18.524590163934427,0,0,0,0,0,0,0,0,0,0,0,1
1150,1,1,1,0,60.0,19.166666666666668,0,0,0,0,0,0,0,0,0,0,0,0
900,2,1,0,0,52.0,17.307692307692307,0,0,0,0,0,0,0,0,0,0,1,0
1350,3,2,1,1,80.0,16.875,1,0,0,0,0,0,0,0,0,0,0,0
1950,3,2,1,0,104.0,18.75,0,0,0,0,0,0,0,0,0,0,0,1
800,1,2,1,0,42.0,19.047619047619047,0,0,0,0,0,0,0,0,0,0,0,0
825,2,1,0,0,45.0,18.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0
900,1,1,1,0,50.0,18.0,0,0,0,0,0,0,0,0,0,0,0,1
950,3,1,1,0,90.0,10.555555555555555,0,0,0,0,0,0,0,0,0,0,0,1
1100,2,1,1,0,65.0,16.923076923076923,0,0,0,0,0,0,0,0,0,0,0,0
1150,3,1,1,1,81.0,14.197530864197532,0,0,0,0,1,0,0,0,0,0,0,0
800,1,2,1,0,42.0,19.047619047619047,0,0,0,0,0,0,0,0,0,0,0,0
800,3,1,1,0,65.0,12.307692307692308,0,0,0,0,0,1,0,0,0,0,0,0
800,1,1,1,0,65.0,12.307692307692308,0,0,0,0,0,0,0,0,0,1,0,0
730,1,1,1,0,53.0,13.773584905660377,0,0,0,0,0,0,0,0,0,0,0,0
950,4,2,1,0,80.0,11.875,0,0,0,0,0,0,0,0,0,1,0,0
745,3,1,1,0,65.0,11.461538461538462,0,0,0,0,0,0,0,1,0,0,0,0
850,1,1,1,0,65.0,13.076923076923077,0,0,0,1,0,0,0,0,0,0,0,0
1350,3,2,1,0,100.0,13.5,0,0,0,0,0,0,0,0,0,0,0,1
1100,3,1,1,1,103.0,10.679611650485436,0,0,0,0,0,0,0,0,0,0,0,0
950,3,1,1,1,91.0,10.43956043956044,0,0,0,0,0,0,0,0,0,0,0,0
800,2,1,1,1,45.0,17.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0
775,2,1,1,1,52.0,14.903846153846152,0,0,0,0,0,0,0,0,0,0,0,0
890,4,1,1,1,75.0,11.866666666666667,0,0,0,0,0,0,0,0,0,0,0,0
915,2,1,1,0,70.0,13.071428571428571,0,0,0,0,0,0,0,0,0,0,0,0
1150,2,1,1,1,70.0,16.428571428571427,0,0,0,0,0,0,0,0,0,0,0,0
1175,3,1,1,1,87.0,13.505747126436782,0,0,0,0,0,0,0,0,0,0,0,0
1100,2,1,1,0,65.0,16.923076923076923,0,0,0,0,0,0,0,0,0,0,0,0
870,3,1,1,1,71.0,12.253521126760564,0,0,0,0,0,0,0,0,0,1,0,0
800,2,1,1,1,60.0,13.333333333333334,0,0,0,1,0,0,0,0,0,0,0,0
975,3,1,1,0,93.0,10.483870967741936,0,0,0,0,1,0,0,0,0,0,0,0
1050,2,1,0,0,60.0,17.5,0,0,0,0,1,0,0,0,0,0,0,0
1125,4,2,1,0,85.0,13.235294117647058,0,0,0,0,0,0,0,0,0,0,0,0
1200,3,2,1,0,76.0,15.789473684210526,0,0,0,0,0,0,0,0,0,0,0,1
1425,3,2,1,0,86.0,16.569767441860463,0,0,0,0,0,0,0,0,0,0,0,0
1050,3,2,1,0,80.0,13.125,0,0,0,0,0,0,0,0,0,0,0,1
1600,2,2,1,0,83.0,19.27710843373494,0,0,0,0,0,0,0,0,0,0,0,1
900,3,1,1,1,95.0,9.473684210526317,0,0,0,0,0,0,0,0,0,1,0,0
890,1,1,1,0,50.0,17.8,0,0,0,0,0,0,0,0,0,0,1,0
750,1,1,1,0,25.0,30.0,0,0,0,1,0,0,0,0,0,0,0,0
2810,3,2,0,0,120.0,23.416666666666668,1,0,0,1,0,0,0,0,0,0,0,0
1188,3,1,0,0,65.0,18.27692307692308,1,0,0,0,0,1,0,0,0,0,0,0
1076,1,1,0,0,35.0,30.742857142857144,1,0,0,1,0,0,0,0,0,0,0,0
1674,4,2,0,0,90.0,18.6,1,0,0,0,0,0,0,0,0,0,0,0
2872,2,2,0,0,67.0,42.865671641791046,1,0,0,0,0,0,0,0,0,0,0,0
2255,2,2,0,0,55.0,41.0,1,0,0,0,0,0,0,0,0,0,0,1
4000,2,2,0,0,89.0,44.943820224719104,1,0,0,0,0,0,0,0,0,0,0,0
2603,1,1,0,0,65.0,40.04615384615385,1,0,0,0,0,0,0,0,0,0,0,0
2200,1,1,0,0,55.0,40.0,1,0,0,0,0,0,0,0,0,0,1,0
3717,3,3,0,0,92.0,40.40217391304348,1,0,0,0,0,0,0,0,0,0,0,0
4219,4,2,0,0,110.0,38.35454545454545,1,0,0,0,0,0,0,0,0,0,0,0
2193,1,1,0,0,56.0,39.160714285714285,1,0,0,0,0,0,0,0,0,1,0,0
1000,1,1,0,0,52.0,19.23076923076923,1,0,0,1,0,0,0,0,0,0,0,0
1100,2,1,0,0,45.0,24.444444444444443,1,0,0,0,0,0,0,0,0,0,1,0
1750,2,1,0,0,64.0,27.34375,1,0,0,0,0,0,0,0,0,0,0,0
1610,2,1,0,0,70.0,23.0,1,0,0,0,0,0,0,0,0,0,0,0
1523,3,1,0,0,75.0,20.30666666666667,1,0,0,0,0,0,0,0,0,0,0,0
1069,1,1,0,0,37.0,28.89189189189189,1,0,0,1,0,0,0,0,0,0,0,0
1300,1,1,0,0,40.0,32.5,1,0,0,0,0,0,0,0,0,0,0,1
1280,1,1,0,0,30.0,42.66666666666666,1,0,0,0,1,0,0,0,0,0,0,0
2500,3,2,0,0,125.0,20.0,1,0,0,0,0,0,0,0,0,0,0,0
1925,3,2,0,0,65.0,29.615384615384617,1,0,0,0,0,0,0,0,0,0,0,0
1925,2,2,0,0,65.0,29.615384615384617,1,0,0,0,0,0,0,0,0,0,0,0
4546,3,2,0,0,135.0,33.67407407407408,1,0,0,0,0,0,0,0,0,0,0,0
3343,3,2,0,0,75.0,44.57333333333333,1,0,0,0,0,0,0,0,0,0,0,0
2200,3,2,0,0,100.0,22.0,1,0,0,1,0,0,0,0,0,0,0,0
1740,2,1,0,0,48.0,36.25,1,0,0,1,0,0,0,0,0,0,0,0
982,2,2,1,0,76.0,12.921052631578949,0,0,0,0,0,0,0,0,0,0,0,1
800,1,1,1,0,35.0,22.857142857142858,0,0,0,0,0,0,0,0,0,0,0,0
800,1,1,1,0,35.0,22.857142857142858,0,0,0,0,0,0,0,0,0,0,0,0
1500,2,1,0,0,50.0,30.0,1,0,0,1,0,0,0,0,0,0,0,0
2299,4,2,0,0,90.0,25.544444444444444,1,0,0,0,0,0,0,0,0,0,0,0
1680,3,2,0,0,80.0,21.0,1,0,0,0,0,0,0,0,0,0,0,0
1085,1,1,0,0,37.0,29.324324324324323,1,0,0,1,0,0,0,0,0,0,0,0
1786,2,1,0,0,60.0,29.766666666666666,1,0,0,0,1,0,0,0,0,0,0,0
1054,1,1,0,0,40.0,26.35,1,0,0,0,0,0,0,0,0,0,0,0
900,1,1,0,0,30.0,30.0,1,0,0,0,0,0,0,0,1,0,0,0
3489,2,1,0,0,80.0,43.6125,1,0,0,0,0,0,0,0,0,0,0,0
2060,2,2,0,0,77.0,26.75324675324676,1,0,0,0,0,0,0,0,0,0,0,0
3526,3,2,0,0,80.0,44.075,1,0,0,0,0,0,0,0,0,0,0,0
4173,3,2,1,0,110.0,37.93636363636364,1,0,0,0,0,0,0,0,0,0,0,0
2931,2,1,0,0,65.0,45.09230769230769,1,0,0,0,0,0,0,0,0,0,1,0
3654,3,2,0,0,110.0,33.21818181818182,1,0,0,0,0,0,0,0,0,0,0,0
1986,2,1,0,0,85.0,23.36470588235294,1,0,0,0,0,0,0,0,0,0,0,0
2366,2,2,0,0,65.0,36.4,1,0,0,0,0,0,0,0,0,0,0,0
1783,2,2,0,0,85.0,20.97647058823529,1,0,0,0,0,0,0,0,0,0,0,0
1210,1,1,0,0,48.0,25.20833333333333,1,0,0,1,0,0,0,0,0,0,0,0
1986,2,1,0,0,54.0,36.77777777777778,1,0,0,0,0,0,0,0,0,0,0,0
1967,4,2,0,0,140.0,14.05,1,0,0,1,0,0,0,0,0,0,0,0
2212,4,2,0,0,100.0,22.12,1,0,0,0,0,0,0,0,0,0,0,0
3500,3,2,0,0,79.0,44.30379746835443,1,0,0,0,0,0,0,0,0,0,0,0
2000,2,1,0,0,80.0,25.0,1,0,0,0,0,0,0,0,0,0,0,1
1650,2,2,0,0,90.0,18.33333333333333,1,0,0,1,0,0,0,0,0,0,0,0
2083,3,1,0,0,80.0,26.0375,1,0,0,0,0,0,0,0,0,0,0,1
1667,1,1,0,0,40.0,41.675,1,0,0,0,0,0,0,0,0,0,0,0
950,1,1,0,0,35.0,27.142857142857142,1,0,0,1,0,0,0,0,0,0,0,0
1438,2,1,0,0,70.0,20.542857142857144,1,0,0,1,0,0,0,0,0,0,0,0
1435,2,1,0,0,65.0,22.07692307692308,1,0,0,1,0,0,0,0,0,0,0,0
1200,1,1,0,0,30.0,40.0,1,0,0,1,0,0,0,0,0,0,0,0
2333,3,2,0,0,90.0,25.92222222222222,1,0,0,0,0,0,0,0,0,0,0,0
1680,2,2,0,0,80.0,21.0,1,0,0,0,0,0,0,0,0,0,0,0
1500,4,2,0,0,85.0,17.647058823529413,1,0,0,0,0,0,0,0,0,0,0,0
2322,3,2,0,0,84.0,27.642857142857142,1,0,0,0,0,0,0,0,0,0,0,0
1833,2,1,0,0,60.0,30.55,1,0,0,0,1,0,0,0,0,0,0,0
2000,2,1,0,0,65.0,30.76923076923077,1,0,0,0,0,0,0,0,0,0,0,1
1076,1,1,0,0,39.0,27.58974358974359,1,0,0,0,1,0,0,0,0,0,0,0
1917,2,1,0,0,70.0,27.38571428571429,1,0,0,0,0,0,0,0,0,0,0,1
1563,3,1,0,0,75.0,20.84,1,0,0,0,0,0,0,0,0,1,0,0
1670,1,1,0,0,50.0,33.4,1,0,0,1,0,0,0,0,0,0,0,0
2500,3,1,0,0,70.0,35.714285714285715,1,0,0,0,0,0,0,0,0,0,1,0
1800,2,1,0,0,55.0,32.72727272727273,1,0,0,0,0,0,0,0,0,0,0,0
600,1,1,0,0,25.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0
1200,3,1,1,1,70.0,17.142857142857142,0,1,0,0,0,0,0,0,0,0,0,0
1000,3,1,1,0,80.0,12.5,0,0,0,0,0,1,0,0,0,0,0,0
1050,4,2,1,0,100.0,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1500,3,2,1,0,80.0,18.75,0,0,0,0,0,0,0,0,0,0,0,0
1104,2,2,1,0,57.0,19.36842105263158,0,0,0,0,0,0,0,0,0,0,0,0
1195,3,1,1,0,80.0,14.9375,0,0,0,0,1,0,0,0,0,0,0,0
1470,1,1,1,0,89.0,16.51685393258427,0,0,0,0,0,0,1,0,0,0,0,0
1200,2,2,1,0,72.0,16.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0
1100,1,1,1,0,57.0,19.29824561403509,0,0,0,0,1,0,0,0,0,0,0,0
1032,3,1,1,0,65.0,15.876923076923076,0,0,0,0,1,0,0,0,0,0,0,0
876,1,1,1,0,46.0,19.043478260869566,0,0,0,0,0,0,0,0,0,0,0,1
1021,1,1,1,0,50.0,20.42,0,0,0,0,0,0,0,0,0,0,0,1
1025,1,1,1,0,49.0,20.918367346938776,0,0,0,0,0,0,0,0,0,0,0,1
600,1,1,0,0,41.0,14.634146341463415,0,0,0,0,0,0,0,0,0,0,1,0
1750,4,2,1,1,150.0,11.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
900,3,1,0,1,68.0,13.235294117647058,0,0,0,0,0,0,0,1,0,0,0,0
1000,4,1,0,0,80.0,12.5,0,0,0,0,0,0,0,0,0,1,0,0
750,2,1,0,0,47.0,15.95744680851064,0,0,0,1,0,0,0,0,0,0,0,0
1700,2,2,0,0,120.0,14.166666666666666,1,0,0,0,1,0,0,0,0,0,0,0
750,3,1,0,0,65.0,11.538461538461538,0,0,0,0,0,1,0,0,0,0,0,0
825,3,1,1,0,70.0,11.785714285714286,0,0,0,0,1,0,0,0,0,0,0,0
1080,1,1,0,0,75.0,14.4,0,0,0,1,0,0,0,0,0,0,0,0
1000,3,2,0,0,120.0,8.333333333333334,0,0,0,0,1,0,0,0,0,0,0,0
775,3,1,1,1,62.0,12.5,0,0,0,0,0,1,0,0,0,0,0,0
1500,3,2,0,0,118.0,12.71186440677966,0,0,0,0,0,0,0,0,0,0,0,0
875,3,2,1,0,80.0,10.9375,0,0,0,0,0,0,0,0,0,0,0,0
650,3,1,0,0,46.0,14.130434782608695,0,0,0,0,1,0,0,0,0,0,0,0
721,3,1,0,0,60.0,12.016666666666667,0,0,0,0,0,0,0,0,0,0,1,0
650,1,1,1,1,48.0,13.541666666666666,0,0,0,0,0,0,0,0,0,0,0,0
700,1,1,0,0,55.0,12.727272727272728,0,0,0,1,0,0,0,0,0,0,0,0
1100,3,1,1,0,82.0,13.414634146341465,0,0,0,0,0,0,0,0,0,0,0,1
3900,3,2,0,0,160.0,24.375,0,0,0,0,0,0,0,0,0,0,0,1
990,3,2,1,0,90.0,11.0,0,0,0,0,0,0,0,0,0,1,0,0
1260,3,2,1,0,118.0,10.677966101694915,0,0,0,0,0,0,0,0,0,0,0,0
1700,3,2,1,0,134.0,12.686567164179104,0,0,0,0,0,0,0,0,0,0,0,0
2000,2,2,1,0,90.0,22.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0
1100,2,1,0,0,64.0,17.1875,0,0,0,0,0,0,0,0,0,0,1,0
1100,2,2,1,0,80.0,13.75,0,0,0,1,0,0,0,0,0,0,0,0
1195,2,1,1,1,70.0,17.071428571428573,0,1,0,0,0,0,0,0,0,0,0,0
900,2,1,1,0,50.0,18.0,0,0,0,0,0,0,0,0,0,0,0,1
630,1,1,0,0,43.0,14.651162790697674,0,0,0,0,0,0,0,0,0,0,1,0
750,1,1,0,0,58.0,12.93103448275862,0,0,0,0,0,0,0,1,0,0,0,0
875,3,1,1,0,62.0,14.112903225806452,0,0,0,0,0,0,0,0,0,0,0,0
1100,3,1,0,0,102.0,10.784313725490197,0,0,0,0,0,0,0,0,1,0,0,0
780,2,1,0,0,57.0,13.68421052631579,0,0,0,0,0,0,0,0,0,0,0,1
1434,2,1,1,0,60.0,23.9,0,0,0,0,0,0,0,0,0,0,0,0
1434,2,1,1,0,60.0,23.9,0,0,0,0,0,0,0,0,0,0,0,0
2750,3,2,1,0,200.0,13.75,0,0,0,0,0,0,0,0,0,0,0,0
1095,1,1,1,0,60.0,18.25,0,0,0,0,0,0,0,0,0,0,0,0
795,1,1,0,0,40.0,19.875,0,0,0,0,0,0,0,0,0,0,0,0
1261,2,1,1,0,65.0,19.4,0,0,0,0,0,0,0,0,0,0,0,0
1228,2,1,1,0,63.0,19.49206349206349,0,0,0,0,0,0,0,0,0,0,0,0
1300,1,2,1,0,60.0,21.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0
1315,2,1,1,0,65.0,20.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0
1278,2,1,1,0,63.0,20.285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
1195,2,1,0,0,55.0,21.727272727272727,0,0,0,0,0,0,0,0,0,0,0,0
1246,1,1,1,0,51.0,24.431372549019606,0,0,0,0,0,0,0,0,0,0,0,0
1095,2,1,0,0,60.0,18.25,0,0,0,0,0,0,0,0,0,1,0,0
995,2,1,0,0,75.0,13.266666666666667,0,0,0,1,0,0,0,0,0,0,0,0
1251,2,1,1,0,60.0,20.85,0,0,0,0,0,0,0,0,0,0,0,0
1246,2,1,1,0,63.0,19.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0
850,2,1,1,0,60.0,14.166666666666666,0,0,0,0,0,0,0,1,0,0,0,0
900,3,1,1,1,70.0,12.857142857142858,0,0,0,0,1,0,0,0,0,0,0,0
590,1,1,1,0,41.0,14.390243902439025,0,0,0,0,0,0,0,0,0,0,0,1
600,1,1,1,1,70.0,8.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0
825,3,1,1,0,70.0,11.785714285714286,0,0,0,0,1,0,0,0,0,0,0,0
850,3,1,1,0,75.0,11.333333333333334,0,0,0,0,1,0,0,0,0,0,0,0
650,1,1,1,0,42.0,15.476190476190476,0,0,0,1,0,0,0,0,0,0,0,0
847,2,1,1,0,70.0,12.1,0,0,0,0,0,0,0,0,0,0,0,0
1045,1,1,1,0,65.0,16.076923076923077,0,0,0,1,0,0,0,0,0,0,0,0
1950,3,2,1,1,130.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0
870,2,1,1,1,62.0,14.03225806451613,0,0,0,0,0,0,0,0,0,0,0,0
925,3,1,1,0,83.0,11.144578313253012,0,0,0,0,0,0,0,0,0,0,0,0
1700,2,2,1,0,70.0,24.285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
1350,3,1,1,1,112.0,12.053571428571429,0,0,0,0,0,0,0,0,0,0,0,0
1590,1,1,1,0,60.0,26.5,0,0,0,0,0,0,1,0,0,0,0,0
1250,3,2,1,0,115.0,10.869565217391305,0,0,0,0,0,0,0,0,0,0,0,0
1550,3,2,1,0,113.0,13.716814159292037,0,0,0,0,0,0,0,0,0,1,0,0
900,1,2,1,1,80.0,11.25,0,0,0,1,0,0,0,0,0,0,0,0
660,1,1,0,0,47.0,14.04255319148936,0,0,0,0,0,0,0,0,1,0,0,0
950,2,1,1,0,70.0,13.571428571428571,0,0,0,0,0,0,0,0,0,0,0,1
950,1,1,0,0,55.0,17.272727272727273,0,0,0,0,0,0,0,0,0,0,0,1
850,3,1,1,0,60.0,14.166666666666666,0,0,0,0,0,0,0,0,0,0,0,1
750,3,1,0,1,62.0,12.096774193548388,0,0,0,1,0,0,0,0,0,0,0,0
900,2,1,0,0,60.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0
1090,4,2,1,0,67.0,16.26865671641791,0,0,0,0,0,0,0,0,0,0,0,0
1400,3,2,1,0,113.0,12.389380530973453,0,0,0,0,0,0,0,0,0,0,0,0
1250,2,1,0,0,58.0,21.55172413793104,0,1,0,1,0,0,0,0,0,0,0,0
840,1,1,0,0,50.0,16.8,1,0,0,1,0,0,0,0,0,0,0,0
690,2,1,0,0,34.0,20.294117647058822,0,0,0,1,0,0,0,0,0,0,0,0
1028,3,1,1,0,69.0,14.898550724637682,0,0,0,0,0,0,0,0,0,0,0,1
1550,2,1,1,0,80.0,19.375,0,1,0,1,0,0,0,0,0,0,0,0
995,2,2,1,0,62.0,16.048387096774192,0,0,0,1,0,0,0,0,0,0,0,0
2200,3,2,1,1,120.0,18.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0
1100,1,1,1,0,85.0,12.941176470588236,0,0,0,0,0,0,0,0,0,0,0,0
1150,4,2,1,0,118.0,9.745762711864408,0,0,0,0,0,0,0,0,0,0,0,0
830,3,1,1,0,70.0,11.857142857142858,0,0,0,0,0,0,0,0,0,0,0,0
1450,5,2,1,0,130.0,11.153846153846152,0,0,0,0,0,0,0,0,0,0,0,0
885,4,2,1,1,88.0,10.056818181818182,0,0,0,0,0,0,0,0,0,0,0,0
1170,4,2,1,1,86.0,13.604651162790695,0,0,0,0,0,0,0,0,0,0,0,0
1100,1,1,1,0,50.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0
1900,2,1,1,1,140.0,13.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0
950,2,1,1,0,64.0,14.84375,0,0,0,0,0,0,0,0,0,0,0,1
1950,3,2,1,0,100.0,19.5,0,0,0,0,0,0,0,0,0,0,0,1
695,1,1,0,0,50.0,13.9,0,0,0,1,0,0,0,0,0,0,0,0
1500,3,2,1,0,108.0,13.88888888888889,0,0,0,0,0,0,0,0,0,0,0,0
850,3,2,0,0,70.0,12.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0
750,1,1,0,0,70.0,10.714285714285714,0,0,0,0,0,0,0,0,0,0,0,1
850,1,1,1,0,25.0,34.0,1,0,0,1,0,0,0,0,0,0,0,0
1250,4,2,1,0,111.0,11.26126126126126,0,0,0,0,0,0,0,0,0,0,0,1
900,3,1,1,0,75.0,12.0,0,0,0,0,0,0,1,0,0,0,0,0
775,3,1,1,0,70.0,11.071428571428571,0,0,0,0,0,0,0,0,0,0,0,0
1300,2,2,1,0,92.0,14.130434782608695,0,0,0,0,0,0,0,0,0,0,0,0
725,2,1,0,0,87.0,8.333333333333334,0,0,0,1,0,0,0,0,0,0,0,0
950,1,1,1,0,50.0,19.0,0,0,1,1,0,0,0,0,0,0,0,0
1800,2,1,1,0,97.0,18.55670103092784,0,0,0,0,0,0,0,0,0,0,0,0
1049,2,1,1,0,71.0,14.774647887323944,0,0,0,0,0,0,0,0,0,0,0,0
830,2,1,1,0,55.0,15.090909090909092,1,0,0,0,0,0,0,0,0,0,0,1
1125,3,1,1,0,75.0,15.0,0,0,0,0,0,0,0,0,0,0,0,1
1400,2,2,1,0,130.0,10.76923076923077,0,0,0,0,0,0,0,0,0,0,0,0
1100,2,1,1,0,85.0,12.941176470588236,0,0,0,0,0,0,0,0,0,0,0,0
925,3,1,1,0,70.0,13.214285714285714,0,0,0,0,0,0,1,0,0,0,0,0
1500,4,3,1,0,110.0,13.636363636363637,0,0,0,0,0,0,0,0,0,0,0,1
2300,3,2,1,0,195.0,11.794871794871796,0,0,0,0,0,0,0,0,0,0,0,1
690,1,1,0,0,45.0,15.333333333333334,0,0,0,1,0,0,0,0,0,0,0,0
950,3,2,1,0,95.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0
850,2,1,1,0,65.0,13.076923076923077,0,0,0,0,0,0,0,0,0,0,0,1
2100,4,2,1,0,160.0,13.125,0,0,0,0,0,0,0,0,0,0,0,0
1800,3,2,1,1,80.0,22.5,0,0,0,0,0,0,0,0,0,0,0,1
640,1,1,1,0,23.0,27.82608695652174,0,0,0,0,0,0,0,0,0,0,1,0
3300,3,3,1,0,140.0,23.571428571428573,0,0,0,0,0,0,0,0,0,0,0,0
1950,2,1,1,0,60.0,32.5,0,0,0,0,0,0,0,0,0,0,0,0
1425,4,2,1,0,113.0,12.610619469026547,0,0,0,0,0,0,0,0,0,0,1,0
1000,2,2,1,0,75.0,13.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0
1450,2,2,1,0,117.0,12.393162393162394,0,0,0,0,0,0,0,0,0,0,0,0
1100,4,2,1,0,90.0,12.22222222222222,0,0,0,0,1,0,0,0,0,0,0,0
995,1,1,1,0,65.0,15.307692307692308,0,0,0,1,0,0,0,0,0,0,0,0
1250,3,2,1,0,64.0,19.53125,0,0,0,0,0,0,0,0,0,0,0,0
1272,1,1,1,0,67.0,18.98507462686567,0,0,0,0,0,0,0,0,0,0,0,0
1100,2,1,1,1,65.0,16.923076923076923,0,0,0,0,1,0,0,0,0,0,0,0
